temperature,pressure,vibration,current,rpm,running_hours,failure
62.36,8.44,2.21,19.99,2958,2998,0
69.79,8.12,1.99,21.63,2924,6182,1
64.47,9.1,2.69,15.64,2989,1633,0
71.17,8.87,3.51,18.28,2958,579,1
64.96,8.0,3.27,15.94,2970,6042,1
63.06,8.52,2.88,16.2,2938,7892,1
71.53,8.56,2.87,16.03,2984,5421,0
62.54,8.36,2.7,17.33,2902,7894,1
57.94,8.81,2.17,16.24,3000,6532,1
62.42,8.83,1.76,22.96,2892,5002,1
68.1,8.42,2.19,17.08,2909,3021,0
71.96,8.39,2.45,19.98,2958,5793,0
65.56,9.1,1.33,16.68,2934,6243,0
71.59,8.87,2.11,22.47,2940,7034,1
58.21,8.53,1.7,18.68,2934,7772,1
62.78,7.85,2.81,19.67,2927,2609,0
63.56,8.64,1.87,16.82,2960,6650,1
64.43,8.78,2.4,19.95,2949,7170,1
65.42,7.4,1.78,18.67,2977,6768,1
68.45,8.6,3.16,17.24,2952,2449,0
62.78,8.33,1.18,15.84,2937,6151,0
65.7,8.41,2.49,17.52,2973,6582,1
64.77,8.14,1.43,17.35,2895,7497,1
60.37,8.44,1.89,19.74,2873,5987,0
64.43,9.06,2.32,17.54,2902,6953,1
64.28,8.32,2.35,14.16,2940,6053,0
64.17,8.89,2.34,19.29,2962,4410,0
65.16,8.18,2.29,20.59,2870,3154,0
65.38,8.8,1.81,14.67,2950,5028,0
62.84,8.5,2.1,21.61,2939,6380,1
71.36,8.64,2.22,20.79,2954,7461,1
59.15,8.5,2.32,16.74,2893,758,0
61.4,8.76,2.16,15.77,3028,4457,0
78.9,7.47,2.64,20.11,2951,6238,1
59.81,7.93,2.26,15.26,2913,7091,1
58.23,8.67,2.32,16.66,2954,4842,0
68.67,7.68,1.97,15.37,2995,5153,0
54.61,8.29,1.57,18.01,2911,6468,0
63.82,8.48,2.29,20.93,2905,7526,1
75.73,8.17,2.92,18.75,2946,6537,1
57.28,8.22,2.47,20.04,2949,4007,0
55.09,8.61,1.71,17.3,2971,7704,1
57.5,8.9,2.69,18.19,2994,1583,0
69.49,8.12,2.0,15.55,2973,931,0
70.62,8.27,2.63,17.81,2908,2961,0
62.44,8.21,1.98,16.51,2918,1739,0
68.42,7.53,2.41,17.68,2926,2132,0
71.95,8.56,1.89,17.54,2973,1310,0
73.94,8.87,1.9,17.37,2968,6781,1
63.77,8.91,1.26,22.22,2988,3898,1
53.49,8.15,2.51,21.54,2967,3523,1
60.9,8.0,2.42,20.83,2931,1525,0
62.87,8.51,2.46,21.59,2944,2019,1
63.71,8.83,2.37,20.84,2906,5430,0
64.06,8.56,1.74,17.96,2969,6087,0
70.59,8.62,2.78,17.75,2931,3797,0
71.37,8.96,2.8,18.47,2987,7906,1
64.14,8.2,1.73,17.58,2968,673,0
70.49,8.41,2.52,15.92,3008,5992,0
66.79,9.15,2.72,18.59,2963,7836,1
65.32,8.42,1.92,14.87,2962,5623,0
69.53,7.99,2.02,18.28,2945,5194,0
65.36,8.23,2.52,16.01,2938,2045,0
75.29,8.12,1.29,17.84,2942,3059,1
57.81,8.64,1.55,18.38,2980,7780,1
62.42,8.14,1.61,17.29,2910,7769,1
64.37,8.61,1.12,14.72,2952,3064,0
67.2,8.21,2.85,15.62,2900,6717,1
71.34,7.65,1.01,18.92,2961,1101,0
64.88,8.62,2.41,16.89,2936,7780,1
57.89,8.56,2.69,19.12,2965,1603,0
69.21,8.71,2.02,18.02,2928,2156,0
68.77,8.23,1.8,17.6,2942,5038,0
55.29,8.19,2.34,18.7,2969,2989,0
64.98,8.66,2.2,16.65,2954,906,0
57.05,9.11,2.8,18.8,2996,2864,0
61.68,8.5,0.62,17.16,2936,1412,0
60.49,8.67,1.65,23.07,2933,3855,1
69.05,8.37,2.54,15.73,2987,2693,0
65.58,7.88,2.23,17.29,2939,3367,0
58.57,8.89,2.65,17.37,2938,1069,0
69.4,8.86,2.36,15.3,2961,3228,0
57.83,8.78,2.12,19.45,2945,7137,1
66.65,8.43,2.02,17.14,2941,1090,0
60.93,8.74,3.6,13.24,2929,3316,1
63.17,8.86,3.12,19.39,2991,2900,0
67.52,9.15,2.5,16.73,2945,7740,1
67.61,8.9,2.25,17.79,2933,3204,0
71.68,8.53,2.52,19.35,2941,5058,0
64.59,7.98,2.7,17.27,2961,3831,0
66.53,8.56,2.45,17.25,2994,7768,1
62.81,8.6,1.75,22.93,2945,6945,1
65.91,8.78,3.27,13.69,2924,5433,1
67.2,9.04,2.35,15.43,3008,4089,0
64.51,8.46,3.41,15.82,2954,2886,1
55.98,9.34,2.31,21.58,2947,2954,1
66.66,7.8,2.05,16.71,2952,2129,0
66.82,8.67,3.03,18.48,2913,2667,0
61.6,8.18,2.38,17.05,2949,3260,0
58.58,7.74,2.28,19.21,2973,3248,0
72.38,8.42,1.48,17.97,2987,2441,1
67.46,7.92,2.6,18.51,2939,1716,0
63.85,8.44,1.9,20.57,2956,7534,1
59.31,8.51,1.93,18.88,2987,2348,0
60.89,8.95,1.91,16.53,2951,5015,0
71.51,7.9,2.46,18.62,2972,3596,0
65.69,8.86,1.28,22.84,2963,2051,1
62.25,8.54,2.07,19.13,2930,1421,0
67.55,8.91,2.79,18.3,2923,7375,1
60.93,8.33,1.45,15.26,2982,1016,0
72.5,7.97,2.3,19.45,2870,4451,1
71.76,8.01,1.82,19.74,2930,3721,0
62.67,7.98,1.96,18.63,2908,3329,0
61.86,8.69,3.19,18.23,2982,3004,0
51.91,9.09,1.21,23.67,2991,1985,1
57.59,8.27,2.66,19.71,2928,7235,1
58.3,8.75,1.91,20.48,3033,7282,1
65.68,7.89,1.88,18.13,2991,1489,0
63.37,8.57,1.53,17.74,2956,5331,0
58.27,8.77,2.65,19.26,2995,3385,0
63.59,7.92,2.09,17.73,2931,5876,0
67.53,8.42,2.01,17.9,2942,645,0
67.64,8.79,2.27,18.93,2964,4158,0
55.5,7.33,2.1,16.97,2929,3582,0
64.36,9.03,1.0,18.44,2911,3151,0
58.08,8.64,1.91,18.16,2922,7423,1
69.51,8.79,2.74,19.93,2944,2709,0
68.92,8.33,1.3,16.78,2964,5187,0
60.51,7.81,1.55,14.0,2940,7657,1
61.17,8.71,1.94,17.38,2901,6333,0
62.69,8.47,1.76,18.79,2964,3309,0
53.74,8.51,2.18,19.93,2988,3304,0
66.68,8.94,1.54,16.61,2930,4449,0
63.64,8.8,1.97,19.08,3000,1777,0
69.85,9.27,2.17,20.27,2976,1114,1
59.51,8.56,2.59,19.5,2918,1403,0
61.9,8.22,2.95,16.42,2931,5837,0
57.47,8.42,2.04,16.63,2941,1501,0
59.98,8.67,3.33,18.87,2944,6429,1
59.09,8.91,2.09,21.25,2877,7389,1
69.98,7.91,2.7,18.03,2927,2689,0
61.51,8.5,3.36,17.67,2933,3494,1
65.62,9.14,2.28,15.26,3007,4988,0
63.1,8.4,1.38,17.27,2957,2788,0
58.65,8.87,2.25,16.57,2926,2630,0
64.16,8.7,1.83,18.05,2937,3925,0
68.0,8.88,2.04,14.97,2963,7522,1
58.96,8.18,3.39,17.34,2939,3993,1
69.05,8.18,1.47,15.98,2932,2675,0
60.75,8.51,2.38,19.88,2933,3344,0
62.59,7.89,1.67,16.28,2964,3599,0
67.65,8.39,2.02,16.86,2909,2275,0
61.68,8.6,2.65,18.56,2917,3812,0
65.19,9.21,2.39,17.09,2922,7759,1
63.43,8.66,2.06,22.72,2917,4701,1
65.65,8.75,1.81,19.86,2925,2271,0
53.1,8.97,2.39,18.03,2977,1645,0
55.85,8.11,3.22,18.74,2981,7743,1
68.08,8.43,1.66,13.29,2958,4934,0
70.19,9.47,3.35,20.46,2956,6905,1
60.45,8.47,2.92,19.02,2930,1269,0
63.78,8.95,3.02,17.85,2888,7208,1
66.47,8.89,2.39,19.13,2954,4851,0
68.47,7.91,2.9,19.38,2959,1381,0
54.86,8.62,1.59,17.17,2930,2906,0
60.57,8.56,1.8,18.76,2918,3858,0
63.34,8.63,2.66,20.1,2912,2584,0
68.52,8.2,2.38,18.91,2955,5291,0
77.49,8.05,2.11,17.49,2952,6249,1
63.86,8.31,0.7,18.59,2986,4048,0
57.97,8.46,1.94,20.76,2926,7323,1
67.01,8.97,1.5,19.57,2941,2175,0
71.6,9.23,2.5,15.67,2951,7404,1
65.54,9.06,2.09,19.17,2934,5162,0
60.47,8.84,1.82,18.91,2975,2260,0
69.79,8.1,3.79,20.33,2987,6316,1
68.32,8.34,2.82,18.07,2917,866,0
59.87,8.58,2.83,17.26,2936,3232,0
66.91,8.25,3.52,15.26,2990,4620,1
69.99,8.73,2.68,16.61,2960,5277,0
70.91,8.79,1.74,20.42,2954,5765,0
64.67,8.71,1.67,18.4,2960,1169,0
63.21,8.91,2.78,17.8,2970,3333,0
71.14,8.14,0.96,20.59,2962,2170,0
58.95,8.87,2.15,20.18,2956,2114,0
67.19,8.22,0.9,16.53,2950,5905,0
58.15,8.12,2.26,20.4,2990,6008,0
70.33,8.71,2.71,14.68,2942,4792,0
63.71,8.99,2.37,18.92,2950,2964,0
71.34,8.7,2.76,18.68,2997,505,0
67.46,8.51,3.38,20.3,2960,3875,1
58.88,8.62,2.11,18.76,2948,5467,0
72.12,8.55,3.88,17.51,2969,4983,1
72.76,8.05,2.33,17.67,2957,5606,1
69.41,8.0,2.77,23.39,2928,6237,1
61.19,8.47,1.83,18.17,2957,1293,0
63.47,8.53,3.17,19.19,2926,6151,0
65.73,8.5,2.83,13.96,3005,5267,0
61.48,8.77,3.08,16.35,2957,3795,0
73.46,8.41,2.23,19.04,2922,7269,1
65.72,8.73,1.45,14.77,2938,4056,0
51.48,8.44,2.48,19.1,2973,4191,0
66.7,9.23,1.18,16.55,2917,2797,1
63.26,8.53,2.0,15.93,3032,6580,1
64.63,9.44,2.31,16.54,2906,1484,1
63.16,8.64,3.63,21.06,2978,3240,1
69.04,8.41,2.39,18.67,2935,2612,0
70.6,8.14,2.28,16.18,2926,4214,0
66.42,7.92,2.16,19.55,2966,1928,0
63.3,8.1,1.39,19.66,2936,6942,1
64.79,8.15,2.25,17.24,2998,1292,0
65.1,8.66,2.26,19.92,2908,6119,0
60.99,8.29,1.62,20.01,2967,6472,0
67.89,8.57,1.49,19.7,2942,5986,0
67.3,9.01,1.91,16.65,2959,1462,0
72.7,8.46,2.24,15.64,2965,2011,1
71.28,9.33,1.93,14.61,2898,1232,1
61.57,8.03,1.57,16.69,2957,5193,0
69.1,8.44,2.37,17.26,2983,2698,0
60.25,8.28,2.52,17.43,2964,6400,0
68.48,8.87,2.27,17.91,2939,6101,0
62.42,7.6,1.86,21.47,2908,6666,1
59.88,7.92,2.56,17.32,2965,5682,0
66.4,8.46,2.09,17.9,3006,5206,0
51.63,9.12,1.49,14.36,2970,3074,0
56.25,8.59,2.82,22.46,2985,5736,1
64.11,7.96,2.41,15.37,2978,4034,0
65.41,8.02,2.13,16.59,2938,7911,1
63.15,9.17,1.26,19.39,2953,6490,0
57.1,8.25,1.75,18.49,2976,1974,0
60.91,8.12,3.41,21.29,2903,1004,1
66.96,9.09,1.29,19.44,2970,3908,0
67.91,8.9,2.05,17.84,2988,1105,0
64.92,9.01,2.19,20.09,2948,6192,0
70.78,8.12,2.39,20.32,2974,2191,0
66.99,7.89,1.3,16.68,2933,789,0
61.26,8.55,2.3,19.93,2951,2179,0
63.6,8.63,1.19,17.56,2942,4828,0
57.99,8.65,2.26,17.79,2964,7294,1
64.46,9.09,1.81,18.29,2947,4235,0
70.56,7.81,1.68,17.24,2900,4042,0
68.43,8.84,2.7,17.13,2928,1932,0
72.01,8.06,2.06,19.97,3008,6872,1
63.49,8.84,2.48,14.94,2967,7232,1
71.73,8.31,2.5,15.88,2887,4486,0
64.03,8.17,2.96,19.35,2986,5600,0
72.36,8.26,1.48,17.85,2915,2837,1
64.89,7.92,2.75,19.98,2977,3945,0
68.54,8.52,2.21,18.72,2989,4405,0
72.38,8.19,1.97,15.33,2953,5819,1
64.03,8.81,1.51,18.13,2920,5752,0
66.09,8.76,2.56,19.07,2929,2869,0
71.44,9.18,1.65,18.47,2969,7337,1
64.33,8.65,2.51,17.06,2916,6385,0
58.4,8.71,3.36,17.45,2933,3539,1
75.72,9.06,2.79,16.88,2965,4363,1
62.65,8.25,3.03,15.35,2930,5183,0
65.79,7.9,1.77,15.07,2993,3289,0
70.78,8.58,2.66,18.78,2919,2883,0
61.96,7.93,1.51,16.26,2851,678,0
59.96,9.48,2.06,19.15,2927,4235,1
66.27,9.08,3.24,16.81,2959,2981,1
56.03,9.37,1.84,15.37,2976,1372,1
63.56,8.52,2.87,17.18,2938,5033,0
66.23,8.72,2.81,22.19,2942,7428,1
63.65,8.32,2.84,17.81,2949,3027,0
57.28,8.85,1.44,19.29,3002,3015,0
72.97,8.01,2.52,18.34,2961,2020,1
65.52,7.48,2.11,15.19,2935,2966,0
72.16,8.18,2.85,20.9,3012,5137,1
63.7,7.92,1.21,17.5,2950,674,0
60.6,9.09,2.42,15.38,2888,3869,0
66.35,9.23,2.34,16.98,2908,6921,1
63.92,7.94,1.01,17.59,2967,6674,1
59.11,9.02,1.67,19.5,2897,550,0
72.35,8.88,1.1,16.64,2965,2200,1
61.89,7.87,1.76,23.24,2927,1483,1
55.8,8.34,2.53,16.13,2985,7499,1
71.64,8.27,2.32,19.22,2955,2432,0
62.48,8.8,2.3,14.05,2901,3148,0
61.96,8.01,1.58,17.75,2977,5231,0
56.17,8.46,2.87,18.73,2991,658,0
73.7,8.23,2.19,15.76,2912,3671,1
58.55,8.69,2.22,21.0,2926,7809,1
65.29,8.41,2.76,18.87,2965,616,0
69.56,8.29,1.61,17.36,2970,1991,0
67.11,8.41,2.34,18.85,3021,2586,0
64.7,9.31,2.45,16.81,2977,2895,1
56.49,8.33,1.87,20.5,3022,1484,0
60.95,8.08,2.59,20.03,2951,3737,0
65.94,8.73,2.49,18.75,2962,7774,1
61.06,8.44,2.14,19.22,2933,7486,1
66.02,7.93,2.12,15.05,2934,1285,0
68.41,9.39,2.51,20.93,2954,2118,1
69.81,8.36,2.67,17.8,2933,2027,0
58.87,8.35,2.24,20.05,2873,5942,0
75.98,8.56,2.87,19.5,2930,2332,1
68.84,9.19,2.6,20.02,2982,2337,0
64.99,7.83,1.13,15.9,2952,6121,0
70.45,8.61,1.36,16.16,2952,5774,0
76.83,9.33,2.91,22.5,2927,1645,1
57.81,8.55,2.05,14.96,2960,3594,0
63.87,8.01,2.3,15.8,3000,6678,1
53.11,8.25,2.88,18.09,2992,1753,0
65.96,8.58,2.2,18.09,2961,7134,1
66.83,9.03,2.22,16.92,2924,2688,0
64.8,8.36,1.68,19.23,3003,1905,0
61.73,8.83,2.42,19.8,2982,5901,0
54.75,7.93,2.55,17.96,2906,4801,0
66.87,7.92,1.85,17.46,2897,1686,0
72.28,8.31,1.65,17.96,2907,1948,1
62.04,9.08,3.78,17.01,2935,4729,1
67.2,8.53,2.14,14.6,2977,1502,0
57.16,8.62,1.79,18.6,2976,3131,0
67.29,8.61,2.62,19.53,2960,3111,0
63.03,8.94,2.17,17.69,2946,6184,0
61.19,8.26,1.55,13.47,3021,6114,0
61.2,8.78,2.49,16.86,2951,1986,0
63.03,8.17,1.69,19.81,2947,3451,0
66.91,9.29,3.15,15.12,2935,6723,1
58.44,8.18,2.5,19.39,3016,7760,1
63.01,8.15,2.03,17.11,2972,2611,0
64.79,8.72,2.27,17.96,2919,3057,0
59.5,8.53,2.74,16.63,2915,3856,0
73.98,8.63,2.31,15.73,2900,6038,1
60.73,8.59,3.47,20.87,2947,7459,1
61.65,8.06,2.88,19.63,2905,1213,0
60.11,9.15,2.49,19.29,2915,4199,0
73.99,8.86,1.64,19.82,2982,2740,1
67.76,9.04,2.11,19.01,2977,7096,1
60.32,8.29,2.49,19.89,2995,1974,0
70.53,8.67,1.71,16.67,2906,3930,0
66.0,8.58,2.98,20.76,2920,1523,0
66.29,8.95,1.62,20.58,2931,5605,0
63.28,8.96,1.82,18.76,2999,897,0
61.25,8.58,1.86,17.42,2952,6817,1
66.69,7.89,2.65,15.55,3005,5646,0
62.27,9.21,1.72,18.46,2969,4513,1
74.08,8.72,1.12,21.37,2947,7056,1
58.65,8.26,2.85,15.68,2967,3828,0
72.68,8.66,1.93,20.04,2898,2373,1
64.44,7.9,1.56,17.06,2888,5238,0
66.5,8.92,1.75,17.23,2958,5133,0
69.17,7.91,3.23,15.65,2950,7048,1
61.85,8.41,1.81,16.5,3008,6249,0
69.32,8.6,2.13,19.29,2909,4896,0
51.46,8.92,1.93,19.54,2961,1127,0
61.4,8.54,1.46,18.47,2971,3298,0
60.38,8.75,1.75,17.0,2960,7367,1
58.73,8.49,1.42,15.79,2983,3984,0
63.93,8.49,2.77,18.12,2931,7685,1
66.93,8.53,2.26,17.27,2975,2166,0
68.51,8.42,3.69,18.42,2967,1446,1
66.2,7.83,1.77,17.36,2985,2419,0
61.67,8.19,1.68,17.41,2935,1122,0
66.85,8.6,3.12,18.32,2914,2675,0
65.62,8.4,2.83,18.7,2931,2661,0
69.68,8.44,2.43,20.45,2918,2260,0
68.88,8.37,1.53,17.33,2933,6789,1
65.15,8.15,3.25,19.09,2940,3480,1
60.51,8.3,2.16,21.61,2923,5483,1
61.74,8.38,1.94,19.14,2950,1714,0
62.25,8.5,2.89,20.33,2915,7624,1
63.42,8.66,2.19,16.76,2948,1119,0
66.34,8.43,1.5,16.56,2935,4102,0
68.58,8.09,2.22,17.68,2946,7818,1
64.74,7.94,1.73,17.89,2962,2375,0
65.08,9.54,0.39,20.14,2937,6314,1
65.72,8.05,1.67,16.54,2927,5387,0
62.42,8.29,1.88,17.82,2930,7110,1
60.37,8.71,1.51,20.15,2981,4749,0
56.22,8.64,2.55,18.43,2988,2772,0
61.52,8.71,1.73,17.98,2935,6611,1
67.37,8.32,2.49,18.48,2945,3051,0
61.49,8.6,1.46,15.74,2899,3113,0
63.81,8.52,2.75,15.71,2945,2134,0
67.33,8.38,1.43,14.82,2906,5268,0
67.6,8.6,0.8,18.41,2935,4555,0
59.6,8.92,2.94,19.84,2982,7724,1
69.99,8.49,1.69,19.53,2905,2940,0
70.64,8.49,3.25,20.29,2923,600,1
59.35,8.93,2.54,20.91,2923,6451,0
60.88,8.88,2.67,18.29,2900,6360,0
70.96,9.13,2.83,17.87,2976,2750,0
64.27,7.8,2.27,20.95,2958,4168,0
53.9,8.86,2.27,16.6,3004,6702,1
58.0,8.74,2.97,15.64,2920,7876,1
63.75,8.15,2.27,17.32,2897,6659,1
59.18,8.6,1.76,17.09,2978,7544,1
62.93,8.92,2.55,18.1,2939,4129,0
65.16,8.17,0.93,16.3,2936,1265,0
72.31,8.68,2.99,18.74,2994,7549,1
63.55,8.85,3.0,16.86,2955,3904,0
70.36,8.07,2.92,20.46,2977,4066,0
72.14,8.44,2.9,15.61,2931,5165,1
72.17,8.62,2.15,17.72,2928,7225,1
66.42,8.18,2.14,17.33,2939,5336,0
55.18,8.15,1.46,18.46,2970,5939,0
67.3,8.45,3.25,19.85,2952,3779,1
70.24,8.82,1.91,18.53,2964,5433,0
64.59,8.76,2.4,17.74,2872,1232,0
73.72,8.16,2.35,19.38,2894,1906,1
69.3,8.76,1.4,19.69,2885,2828,0
67.84,8.17,1.15,18.54,2939,4426,0
70.43,7.86,2.2,18.78,2908,1278,0
66.67,8.35,1.93,19.29,3001,1872,0
52.54,8.95,2.15,14.71,2949,3400,0
62.5,8.76,2.84,17.3,2957,818,0
70.99,8.5,2.33,18.75,2917,1395,0
60.96,8.33,2.66,17.42,2916,3213,0
63.88,8.34,2.47,17.42,2997,7708,1
59.78,8.54,2.01,18.75,3003,2856,0
73.92,8.07,1.6,18.8,2962,1496,1
73.41,8.36,2.36,18.93,2889,7358,1
60.58,8.41,2.25,16.42,2937,6361,0
65.74,7.96,2.75,15.16,2959,6795,1
61.6,8.16,2.11,19.61,2943,5444,0
68.07,8.66,2.02,16.52,2886,4028,0
67.55,8.5,2.06,16.38,3005,7099,1
69.06,8.38,1.65,16.2,2925,2641,0
66.66,8.14,3.07,20.3,2910,3962,0
79.68,9.13,2.88,18.42,2949,5235,1
59.86,8.16,1.47,18.69,2986,1752,0
56.45,8.6,2.68,19.38,2965,2020,0
63.03,8.3,1.09,17.92,2911,6090,0
57.16,8.51,2.79,20.03,2906,1084,0
57.54,8.68,1.78,15.61,2884,2630,0
59.99,7.95,2.42,15.83,2941,4319,0
60.39,8.5,1.04,15.72,2936,6835,1
60.23,8.98,1.48,18.84,2965,7099,1
67.59,9.2,2.48,19.01,2929,1379,1
62.47,8.45,1.78,17.05,2979,6689,1
64.1,8.52,1.7,17.54,2970,961,0
69.47,9.38,3.04,20.54,2928,4134,1
61.17,8.95,3.53,16.61,2962,5327,1
63.68,8.25,2.76,18.59,2990,1110,0
66.83,8.25,1.54,16.63,2921,7610,1
55.29,8.88,3.26,20.19,2944,2425,1
53.08,8.1,1.26,19.26,2943,7441,1
66.73,8.94,2.02,15.2,2939,6744,1
67.46,8.63,2.23,17.48,2974,3203,0
75.32,8.71,3.35,13.84,2976,4830,1
65.79,8.4,2.75,19.8,2962,6506,1
69.1,8.25,1.92,22.09,2961,1836,1
64.02,9.08,1.63,13.64,2933,1460,0
66.49,8.4,2.8,15.15,2960,1885,0
73.34,8.34,1.88,18.33,2911,7472,1
54.38,8.47,2.33,17.96,3024,6404,0
67.07,8.58,1.38,17.18,2991,5554,0
75.68,8.09,2.54,14.52,2979,6888,1
66.41,8.27,2.49,18.65,2962,2795,0
73.25,8.25,1.46,19.78,2962,5610,1
61.85,8.84,2.82,23.69,2899,4858,1
64.84,8.15,2.53,20.61,2912,7830,1
65.17,7.8,2.64,15.4,2916,3768,0
53.91,7.71,1.97,17.98,2952,4430,0
59.16,7.91,2.31,19.18,2942,3231,0
59.52,9.04,2.24,16.62,2974,5213,0
69.11,8.51,2.11,19.56,2921,982,0
69.36,8.7,2.3,19.41,2981,2755,0
66.62,8.71,2.95,20.47,2925,7619,1
69.12,8.52,2.84,19.6,2937,4731,0
64.18,8.47,1.49,18.57,2977,4551,0
71.01,8.92,2.79,16.72,2965,6000,0
65.04,8.56,2.91,15.41,2912,4818,0
65.29,9.06,2.11,18.44,2982,3591,0
63.67,8.75,2.51,17.19,2953,1980,0
68.42,8.25,2.5,17.39,2886,4881,0
62.89,8.3,1.69,20.24,2925,7089,1
69.88,8.21,1.97,20.74,2938,3904,0
59.34,8.99,2.65,15.53,2915,7693,1
59.51,8.34,1.9,17.58,2990,7216,1
68.44,8.18,2.79,17.13,2939,2524,0
64.56,8.63,2.98,18.63,2964,6064,0
62.73,8.46,2.89,13.47,2956,7200,1
69.45,8.62,3.39,15.08,2971,5409,1
61.96,9.26,2.15,17.77,3000,5387,1
64.0,8.87,2.31,19.57,2970,4928,0
72.0,8.51,2.39,18.15,3002,2662,0
72.7,7.94,2.16,19.34,2971,3587,1
72.86,8.3,2.53,18.39,2954,5957,1
63.59,8.78,1.17,20.55,2960,4739,0
71.15,8.03,2.32,20.97,2871,3381,0
60.26,9.36,1.37,16.48,2936,7284,1
60.47,8.51,1.62,19.77,2946,3133,0
53.25,8.52,2.64,19.02,2963,5633,0
73.36,8.23,2.08,23.01,2949,6852,1
60.68,8.7,2.62,16.4,2960,7621,1
64.37,8.04,2.07,17.77,2910,7290,1
60.45,9.37,2.86,15.94,2903,3592,1
68.48,9.03,2.06,16.05,2915,4432,0
63.12,8.89,1.03,18.77,2997,5710,0
58.48,7.94,2.34,18.41,2912,4132,0
67.21,8.58,0.9,19.08,2926,3447,0
57.83,8.98,1.33,19.04,2953,1545,0
60.81,8.74,1.67,17.53,2902,2197,0
54.47,8.1,1.6,17.51,2924,909,0
57.88,8.24,1.87,16.06,2970,3727,0
65.89,8.32,1.57,16.6,2937,1414,0
55.18,8.26,1.36,17.89,3001,1682,0
57.59,9.11,3.13,18.39,2899,3329,0
64.99,7.73,1.79,19.42,2940,586,0
62.28,8.76,0.86,19.22,2937,906,0
74.96,7.98,1.98,21.11,2950,5316,1
74.17,8.12,1.53,16.05,2913,5115,1
60.66,7.7,1.67,17.53,2933,7321,1
67.79,8.28,2.63,16.23,2974,2557,0
68.75,9.1,1.93,20.55,2942,6673,1
62.01,8.61,1.51,17.0,2918,7418,1
57.52,8.02,2.47,20.31,3012,7925,1
64.94,8.91,2.89,20.91,2951,4578,0
64.14,8.99,2.52,18.83,2968,2825,0
62.82,8.54,0.73,18.59,2973,3704,0
67.21,9.31,1.53,18.08,2948,2486,1
61.25,8.83,2.23,17.37,2926,1980,0
59.24,8.77,2.05,17.13,2956,5816,0
65.55,8.18,2.0,17.71,2929,5163,0
66.93,8.75,1.61,21.65,2961,775,1
59.12,8.59,1.36,15.92,2945,976,0
69.64,8.71,3.4,18.41,2981,2745,1
56.15,8.23,2.22,19.42,2916,7991,1
62.11,8.55,2.59,17.43,2972,3031,0
63.71,8.17,2.2,18.83,2968,5804,0
61.82,7.64,2.23,14.99,2943,6152,0
62.17,8.9,2.16,20.65,2972,5636,0
74.36,7.9,1.53,20.26,2963,4674,1
60.75,8.54,1.29,17.8,2970,526,0
77.21,8.63,2.43,16.24,2968,4250,1
67.19,8.63,2.31,19.59,2952,5342,0
65.46,8.39,2.76,15.7,2932,6582,1
67.38,8.61,2.64,15.99,2932,3023,0
77.65,8.69,1.71,17.89,2944,6754,1
60.03,8.79,2.88,21.04,2975,870,1
59.4,9.19,2.66,19.28,2969,2916,0
61.23,8.59,2.61,16.71,2980,6329,0
65.16,8.53,3.55,14.64,2983,4586,1
56.37,8.14,3.43,18.08,2943,5304,1
65.11,8.67,2.61,18.5,3009,2560,0
73.47,8.77,2.54,17.85,2947,7268,1
65.76,8.42,2.85,21.61,2935,5205,1
63.54,8.72,1.85,17.74,2960,2341,0
61.91,8.38,1.86,13.44,2965,2173,0
69.49,8.77,2.6,17.19,2928,7211,1
60.87,8.87,1.69,18.91,2945,3675,0
74.23,8.86,2.56,18.77,2937,6875,1
74.67,8.55,2.29,17.65,2954,2719,1
66.28,8.08,1.69,17.32,2974,4111,0
64.94,8.26,2.22,14.0,2942,7112,1
70.15,8.74,2.98,18.17,2967,6424,0
70.47,9.48,2.25,17.32,2908,5911,1
60.97,8.36,2.25,18.5,2977,2539,0
62.37,8.68,2.4,18.98,2936,4523,0
58.39,8.28,2.48,20.48,2936,2127,0
67.05,8.11,2.0,16.09,2962,3776,0
68.33,8.23,2.41,15.41,2964,5143,0
58.25,7.67,1.57,16.85,2947,628,0
62.72,9.04,1.72,16.53,2923,7838,1
58.26,7.61,1.8,16.35,2936,3452,0
60.51,8.39,2.48,20.89,2953,5092,0
67.76,8.03,2.3,18.3,2965,4551,0
61.33,8.15,2.12,21.94,2925,2910,1
63.5,9.05,2.61,17.99,2931,7517,1
56.86,8.58,2.43,15.66,2958,7620,1
65.93,8.11,2.03,16.38,2948,694,0
64.78,8.26,1.58,20.05,2954,4454,0
61.36,8.19,1.71,15.73,2872,5139,0
64.05,8.48,1.32,19.12,2941,2154,0
65.9,8.57,2.28,17.29,2976,4975,0
60.93,9.26,1.68,16.14,2932,1494,1
57.62,7.73,1.9,20.77,2965,2105,0
74.03,8.49,2.12,16.82,2914,1837,1
61.83,8.37,2.83,16.34,2903,6055,0
64.52,8.88,2.76,17.84,2963,697,0
70.05,8.64,2.17,16.98,2948,1868,0
82.65,8.74,2.96,22.43,2940,2831,1
58.78,8.64,0.99,20.12,2975,4826,0
67.25,8.13,3.33,16.82,2941,6324,1
61.46,8.98,2.62,17.05,2931,1179,0
62.31,8.82,2.26,13.96,2928,3011,0
61.4,8.87,1.67,18.27,2921,1415,0
59.37,9.01,1.94,16.51,2964,6219,0
64.79,8.67,2.57,18.18,2941,7618,1
57.63,9.09,2.58,14.07,2984,6758,1
